company_name,industry,company_size,location,website,description
百世教育科技股份有限公司,資訊科技,,,,
百商數位科技股份有限公司,資訊科技,,,,
百昌生物醫藥科技股份有限公司,資訊科技,,,,
百瀚英語_瀚將教育科技股份有限公司,資訊科技,,,,
百辰光電股份有限公司,製造業,,,,
百通科技股份有限公司,資訊科技,,,,
百阜科技股份有限公司,資訊科技,,,,
皆凱科技有限公司,資訊科技,,,,
皇乾企業有限公司,資訊科技,,,,
皇晶科技股份有限公司,資訊科技,,,,
皇霖實業股份有限公司,未分類,,,,
皓展資訊股份有限公司,資訊科技,,,,
皜暉科技有限公司,資訊科技,,,,
皮克網路有限公司,資訊科技,,,,
盈吉資訊有限公司,資訊科技,,,,
盈正豫順電子股份有限公司,資訊科技,,,,
益和豐精密應用有限公司,製造業,,,,
益材科技股份有限公司,資訊科技,,,,
益豐國際股份有限公司,資訊科技,,,,
盛大資訊股份有限公司,資訊科技,,,,
盛晟國際有限公司,資訊科技,,,,
盛晶科技股份有限公司,資訊科技,,,,
盛源精密工業股份有限公司,製造業,,,,
盟創科技股份有限公司(合勤企業集團),資訊科技,,,,
盟立自動化股份有限公司,資訊科技,,,,
盟訊實業股份有限公司,資訊科技,,,,
盟訊科技股份有限公司,資訊科技,,,,
直得科技股份有限公司,資訊科技,,,,
直通國際股份有限公司,資訊科技,,,,
眾至資訊股份有限公司,資訊科技,,,,
眾陽機械製造股份有限公司,製造業,,,,
睿傳數據股份有限公司,資訊科技,,,,
睿士科技股份有限公司,資訊科技,,,,
睿志科技股份有限公司,資訊科技,,,,
睿明科技股份有限公司,資訊科技,,,,
睿鼎數位股份有限公司,資訊科技,,,,
知洋科技股份有限公司,資訊科技,,,,
矽格股份有限公司,資訊科技,,,,
矽煬自動化系統有限公司,資訊科技,,,,
矽響先創科技股份有限公司,資訊科技,,,,
研想科技股份有限公司,資訊科技,,,,
研揚科技股份有限公司,資訊科技,,,,
研測科技股份有限公司,資訊科技,,,,
碩天科技股份有限公司,資訊科技,,,,
碩成有限公司,資訊科技,,,,
碩益科技股份有限公司,資訊科技,,,,
碩網資訊股份有限公司,資訊科技,,,,
碩群資訊股份有限公司,資訊科技,,,,
碩誠國際股份有限公司,資訊科技,,,,
碩達系統股份有限公司,資訊科技,,,,
碩頂精密工業股份有限公司,製造業,,,,
碳基科技股份有限公司,資訊科技,,,,
磐旭智能股份有限公司,資訊科技,,,,
社群洞察股份有限公司,資訊科技,,,,
祐安資訊有限公司,資訊科技,,,,
神倫資訊股份有限公司,資訊科技,,,,
神基科技股份有限公司,資訊科技,,,,
神準科技股份有限公司,資訊科技,,,,
神準集團_恩嘉科技股份有限公司,資訊科技,,,,
神瑞人工智慧股份有限公司,資訊科技,,,,
神聚系統整合股份有限公司,資訊科技,,,,
神通資訊科技股份有限公司,資訊科技,,,,
神達電腦股份有限公司,資訊科技,,,,
祥碩科技股份有限公司,資訊科技,,,,
祺諾有限公司,資訊科技,,,,
福能股份有限公司,資訊科技,,,,
禾亞數位科技股份有限公司,資訊科技,,,,
禾光機械有限公司,製造業,,,,
禾力自動化科技有限公司,資訊科技,,,,
禾多移動多媒體股份有限公司,行銷,,,,
禾瑞亞科技股份有限公司,資訊科技,,,,
禾蒼科技股份有限公司,資訊科技,,,,
禾輝碳管理顧問股份有限公司,商業,,,,
禾邁股份有限公司,資訊科技,,,,
禾馨股份有限公司,資訊科技,,,,
禾麟數碼科技股份有限公司,資訊科技,,,,
科勝科技股份有限公司,資訊科技,,,,
科技文西有限公司,資訊科技,,,,
科替科技有限公司,資訊科技,,,,
科毅科技股份有限公司,資訊科技,,,,
科爾迪股份有限公司,資訊科技,,,,
科飛數位股份有限公司,資訊科技,,,,
程曦資訊整合股份有限公司,資訊科技,,,,
程豐資通股份有限公司,資訊科技,,,,
稜研科技股份有限公司,資訊科技,,,,
穎佳企業股份有限公司,資訊科技,,,,
穎崴科技股份有限公司,資訊科技,,,,
穩態光電科技股份有限公司,資訊科技,,,,
立克銘白生醫股份有限公司,資訊科技,,,,
立承系統科技股份有限公司,資訊科技,,,,
立方興業股份有限公司,資訊科技,,,,
立明資訊股份有限公司,資訊科技,,,,
立普思股份有限公司,資訊科技,,,,
竑騰科技股份有限公司,資訊科技,,,,
競鋒科技有限公司,資訊科技,,,,
竹陞科技股份有限公司,資訊科技,,,,
笛雅奇科技有限公司,資訊科技,,,,
第一美卡事業股份有限公司,資訊科技,,,,
築間餐飲事業股份有限公司,服務業,,,,
簡優科技有限公司,資訊科技,,,,
米塔行動邊緣運算股份有限公司,資訊科技,,,,
米粉生活科技有限公司,資訊科技,,,,
精俐生醫股份有限公司,資訊科技,,,,
精湛光學科技股份有限公司,資訊科技,,,,
精準醫電科技股份有限公司,資訊科技,,,,
精聯電子股份有限公司,資訊科技,,,,
精英人力資源股份有限公司,未分類,,,,
精誠資訊股份有限公司,資訊科技,,,,
精誠金融科技股份有限公司,資訊科技,,,,
精誠隨想行動科技股份有限公司,資訊科技,,,,
系微股份有限公司,資訊科技,,,,
系統電子工業股份有限公司,資訊科技,,,,
紐奧谷科技股份有限公司,資訊科技,,,,
細胞動力科技股份有限公司,資訊科技,,,,
統一數網股份有限公司,資訊科技,,,,
統一期貨股份有限公司,資訊科技,,,,
統一綜合證券股份有限公司,金融業,,,,
統一資訊股份有限公司,資訊科技,,,,
統一超商股份有限公司,資訊科技,,,,
統新光訊股份有限公司,資訊科技,,,,
經昌汽車電子工業股份有限公司,資訊科技,,,,
經貿聯網科技股份有限公司,資訊科技,,,,
綠基企業股份有限公司,資訊科技,,,,
綠捷股份有限公司,資訊科技,,,,
綠易股份有限公司,資訊科技,,,,
綠界科技股份有限公司,資訊科技,,,,
維夫拉克股份有限公司,資訊科技,,,,
維宜科技股份有限公司,資訊科技,,,,
維思感創股份有限公司,資訊科技,,,,
維林軟體有限公司,資訊科技,,,,
網家跨境服務股份有限公司,服務業,,,,
網擎資訊軟體股份有限公司,資訊科技,,,,
網智服務國際股份有限公司,服務業,,,,
網軟股份有限公司,資訊科技,,,,
網銀國際股份有限公司,資訊科技,,,,
網際威信股份有限公司,資訊科技,,,,
線上探索科技股份有限公司,資訊科技,,,,
緯創資通股份有限公司,資訊科技,,,,
緯創軟體股份有限公司,資訊科技,,,,
緯德科技股份有限公司 (TechLink Corporation),資訊科技,,,,
緯穎智造股份有限公司,資訊科技,,,,
緯穎科技服務股份有限公司,資訊科技,,,,
緯謙科技股份有限公司,資訊科技,,,,
總翔企業股份有限公司,資訊科技,,,,
繽紛科技股份有限公司,資訊科技,,,,
羅以精實數位轉型股份有限公司,資訊科技,,,,
羅昇企業股份有限公司,資訊科技,,,,
美克資訊有限公司,資訊科技,,,,
美勢科技股份有限公司,資訊科技,,,,
美台華德科技股份有限公司,資訊科技,,,,
美商夜貓子控股有限責任公司,資訊科技,,,,
美商安瑞科技股份有限公司,資訊科技,,,,
美商安科亞多有限公司台灣分公司,資訊科技,,,,
美商希爾士科技股份有限公司台灣分公司,資訊科技,,,,
美商康彼斯有限公司台灣分公司,未分類,,,,
美商德樂道科技有限公司台灣分公司,資訊科技,,,,
美商構光科技股份有限公司台灣分公司,資訊科技,,,,
美商正思網路股份有限公司台灣分公司,資訊科技,,,,
美商艾諾斯生技股份有限公司台灣分公司,醫療,,,,
美商螳螂機器人科技股份有限公司台灣分公司,資訊科技,,,,
美商語言連線有限公司台灣分公司,資訊科技,,,,
美商迪爾亞科技股份有限公司台灣分公司_D2 Technologies Inc.,資訊科技,,,,
美好證券股份有限公司,金融業,,,,
美康生物科技有限公司,資訊科技,,,,
美星健康科技有限公司,資訊科技,,,,
群利科技股份有限公司,資訊科技,,,,
群創光電股份有限公司,製造業,,,,
群勝系統科技股份有限公司,資訊科技,,,,
群悅科技股份有限公司,資訊科技,,,,
群益金鼎證券股份有限公司,金融業,,,,
群翊工業股份有限公司,資訊科技,,,,
群翌能源股份有限公司,資訊科技,,,,
群錄系統股份有限公司,資訊科技,,,,
義享時尚廣場_朕華國際股份有限公司,資訊科技,,,,
義傳科技股份有限公司,資訊科技,,,,
義大遊樂世界_義大世界購物廣場_義大開發股份有限公司,資訊科技,,,,
義美食品股份有限公司,資訊科技,,,,
羿承科技股份有限公司,資訊科技,,,,
翊芯科技股份有限公司,資訊科技,,,,
翔宇動力科技股份有限公司,資訊科技,,,,
翔慶精密工業有限公司,製造業,,,,
翔評互動股份有限公司,資訊科技,,,,
翰霖科技資訊股份有限公司,資訊科技,,,,
翱騰國際科技股份有限公司,資訊科技,,,,
耀瑄科技股份有限公司,資訊科技,,,,
耀聖資訊科技股份有限公司,資訊科技,,,,
老協珍股份有限公司,資訊科技,,,,
耐思尼股份有限公司,資訊科技,,,,
耘騰科技有限公司,資訊科技,,,,
聖勝科技有限公司,資訊科技,,,,
聖威光電科技發展股份有限公司,資訊科技,,,,
聖島國際專利商標聯合事務所,資訊科技,,,,
聖暉工程科技股份有限公司,資訊科技,,,,
聖森雲端科技股份有限公司,資訊科技,,,,
聖育科技股份有限公司,資訊科技,,,,
聚典資訊股份有限公司,資訊科技,,,,
聚睿電子股份有限公司,資訊科技,,,,
聚羿國際有限公司,資訊科技,,,,
聚陽實業股份有限公司,資訊科技,,,,
聯亞光電工業股份有限公司,製造業,,,,
聯剛科技股份有限公司,資訊科技,,,,
聯和科創股份有限公司,資訊科技,,,,
聯寶電子股份有限公司,資訊科技,,,,
聯德電子股份有限公司,資訊科技,,,,
聯想感行銷科技股份有限公司,資訊科技,,,,
聯新國際醫療集團 (聯新國際醫院) (聯新健康),醫療,,,,
聯昌電子企業股份有限公司,資訊科技,,,,
聯發科技股份有限公司,資訊科技,,,,
聯發科技集團_達發科技股份有限公司,資訊科技,,,,
聯盟電子科技股份有限公司,資訊科技,,,,
聯瞻資訊股份有限公司,資訊科技,,,,
聯翔_新采食品有限公司,未分類,,,,
聯興國際物流股份有限公司,服務業,,,,
聯華食品工業股份有限公司,資訊科技,,,,
聯詠科技股份有限公司,資訊科技,,,,
聯豪科創股份有限公司,資訊科技,,,,
聯鈞光電股份有限公司,製造業,,,,
聯銓資訊科技有限公司,資訊科技,,,,
聯錸科技股份有限公司,資訊科技,,,,
聯齊科技股份有限公司,資訊科技,,,,
聰泰科技開發股份有限公司,資訊科技,,,,
聿信醫療器材科技股份有限公司,資訊科技,,,,
聿鼎股份有限公司,資訊科技,,,,
肚肚股份有限公司,資訊科技,,,,
背景模式股份有限公司,資訊科技,,,,
能火動畫股份有限公司,資訊科技,,,,
自然互動科技股份有限公司,資訊科技,,,,
致伸科技股份有限公司,資訊科技,,,,
致富寶股份有限公司,資訊科技,,,,
致茂電子股份有限公司,資訊科技,,,,
臺北醫學科技股份有限公司,資訊科技,,,,
臺灣產物保險股份有限公司,金融業,,,,
臺醫光電科技股份有限公司,資訊科技,,,,
興聯科技股份有限公司,資訊科技,,,,
興誠科技股份有限公司,資訊科技,,,,
良匠科技有限公司,資訊科技,,,,
艾克爾國際科技股份有限公司,資訊科技,,,,
艾創科技股份有限公司,資訊科技,,,,
艾創點數位股份有限公司,資訊科技,,,,
艾可智能科技股份有限公司,資訊科技,,,,
艾弗思科技股份有限公司,資訊科技,,,,
艾思維特股份有限公司,資訊科技,,,,
艾捷科技有限公司,資訊科技,,,,
艾斯邁科技股份有限公司,資訊科技,,,,
艾盛科技股份有限公司,資訊科技,,,,
艾立斯科技股份有限公司,資訊科技,,,,
艾笛森光電股份有限公司,製造業,,,,
艾美斯科技有限公司,資訊科技,,,,
艾陽科技股份有限公司,資訊科技,,,,
芫鉅科技有限公司,資訊科技,,,,
芬里爾資料分析股份有限公司,資訊科技,,,,
芮弗數位有限公司,資訊科技,,,,
英商美棣有限公司台灣分公司,資訊科技,,,,
英商高維軟體有限公司台灣分公司,資訊科技,,,,
英屬維京群島商愛旺創新科技股份有限公司台灣分公司,資訊科技,,,,
英屬維京群島商捷興數位有限公司台灣分公司,資訊科技,,,,
英屬維京群島商智車有限公司台灣分公司,資訊科技,,,,
英屬維京群島商瑞嘉耐思科技有限公司台灣分公司,資訊科技,,,,
英屬維京群島商祥捷國際開發股份有限公司台灣分公司,資訊科技,,,,
英屬維京群島商祥茂光電科技股份有限公司台灣分公司,資訊科技,,,,
英屬開曼群島商意騰科技股份有限公司台灣分公司,資訊科技,,,,
英屬開曼群島商慧康生活科技股份有限公司台灣分公司,資訊科技,,,,
英屬開曼群島商沃彌股份有限公司,資訊科技,,,,
英屬開曼群島商繹勝科技有限公司台灣分公司,資訊科技,,,,
英屬開曼群島商萬里雲互聯股份有限公司台灣分公司,資訊科技,,,,
英屬開曼群島商裕慶金屬股份有限公司台灣分公司,資訊科技,,,,
英特拉金融科技股份有限公司,資訊科技,,,,
英特格系統股份有限公司,資訊科技,,,,
英福達科技股份有限公司,資訊科技,,,,
茂傑國際股份有限公司,資訊科技,,,,
茂林光電科技股份有限公司,資訊科技,,,,
華南產物保險股份有限公司,金融業,,,,
華厚股份有限公司,資訊科技,,,,
華城電機股份有限公司,資訊科技,,,,
華城電能科技股份有限公司,資訊科技,,,,
華威數位財金科技股份有限公司,資訊科技,,,,
華擎軟體科技股份有限公司,資訊科技,,,,
華景電通股份有限公司,資訊科技,,,,
"華東科技股份有限公司(Walton Advanced Engineering, Inc.)",資訊科技,,,,
華泰電子股份有限公司,資訊科技,,,,
華洋精機股份有限公司,資訊科技,,,,
華碩雲端股份有限公司,資訊科技,,,,
華碩電腦股份有限公司,資訊科技,,,,
華義國際數位娛樂股份有限公司,資訊科技,,,,
華苓科技股份有限公司,資訊科技,,,,
華電聯網股份有限公司,資訊科技,,,,
萊思特科技股份有限公司,資訊科技,,,,
萬世盛工程顧問股份有限公司,商業,,,,
萬業科技股份有限公司,資訊科技,,,,
萬泰科技股份有限公司,資訊科技,,,,
萬點國際有限公司,資訊科技,,,,
葳誠科技有限公司,資訊科技,,,,
葳騰科技股份有限公司,資訊科技,,,,
蔚華科技股份有限公司,資訊科技,,,,
藍天電腦股份有限公司,資訊科技,,,,
藍新科技股份有限公司,資訊科技,,,,
藍新資訊股份有限公司,資訊科技,,,,
藍星球資訊股份有限公司,資訊科技,,,,
藍科數位科技股份有限公司,資訊科技,,,,
藍耀科技有限公司,資訊科技,,,,
藏識科技有限公司,資訊科技,,,,
藝珂人事顧問股份有限公司,商業,,,,
蘊榮科技股份有限公司,資訊科技,,,,
虹堡科技股份有限公司,資訊科技,,,,
虹彩光電股份有限公司,製造業,,,,
融程電訊股份有限公司,資訊科技,,,,
行佳光電股份有限公司,製造業,,,,
衛波科技股份有限公司,資訊科技,,,,
裕隆集團_新鑫股份有限公司,資訊科技,,,,
覺揚股份有限公司,資訊科技,,,,
覺華工程科技股份有限公司,資訊科技,,,,
觸角智能科技股份有限公司,資訊科技,,,,
詠富國際數位有限公司,資訊科技,,,,
詮力科技股份有限公司,資訊科技,,,,
詮源資訊股份有限公司,資訊科技,,,,
誠仲企業有限公司,資訊科技,,,,
誠益科技股份有限公司,資訊科技,,,,
誠睿自動化系統有限公司,資訊科技,,,,
誠諾工程技術股份有限公司,資訊科技,,,,
誠雲科技股份有限公司,資訊科技,,,,
諾思資訊股份有限公司,資訊科技,,,,
諾歐科技股份有限公司,資訊科技,,,,
譁裕實業股份有限公司,資訊科技,,,,
譜威科技顧問股份有限公司,資訊科技,,,,
譯碼遞有限公司,資訊科技,,,,
豐藝電子股份有限公司,資訊科技,,,,
豐趣科技股份有限公司,資訊科技,,,,
豪勉科技股份有限公司,資訊科技,,,,
豪芯科技股份有限公司,資訊科技,,,,
貝克西弗股份有限公司,資訊科技,,,,
貝爾國際驗證股份有限公司,資訊科技,,,,
貝荷瑪科技有限公司,資訊科技,,,,
財團法人中華民國佛教慈濟慈善事業基金會,資訊科技,,,,
財團法人伊甸社會福利基金會,資訊科技,,,,
財團法人台灣地理資訊中心,資訊科技,,,,
財團法人台灣產業服務基金會,服務業,,,,
財團法人台灣省私立台南仁愛之家,資訊科技,,,,
財團法人和氣大愛文教基金會,資訊科技,,,,
財團法人國家實驗研究院,資訊科技,,,,
財團法人癌症希望基金會,資訊科技,,,,
財團法人船舶暨海洋產業研發中心,資訊科技,,,,
財宏科技股份有限公司,資訊科技,,,,
貴思科技股份有限公司,資訊科技,,,,
費米股份有限公司,資訊科技,,,,
資拓宏宇國際股份有限公司,資訊科技,,,,
資旅軟體開發有限公司,資訊科技,,,,
資誠企業管理顧問股份有限公司,商業,,,,
賽微科技股份有限公司,資訊科技,,,,
起維物聯科技有限公司,資訊科技,,,,
超恩股份有限公司,資訊科技,,,,
超慧科技股份有限公司,資訊科技,,,,
超豐電子股份有限公司,資訊科技,,,,
超象科技股份有限公司,資訊科技,,,,
越世實業股份有限公司,資訊科技,,,,
越山智能股份有限公司,資訊科技,,,,
路晰書股份有限公司,資訊科技,,,,
車王電子股份有限公司,資訊科技,,,,
軒郁國際股份有限公司,資訊科技,,,,
輝創電子股份有限公司,資訊科技,,,,
辛太科技有限公司,資訊科技,,,,
辛耘企業股份有限公司,資訊科技,,,,
辰淵企業股份有限公司,資訊科技,,,,
迅得機械股份有限公司,製造業,,,,
迅晟科技有限公司,資訊科技,,,,
迎廣科技股份有限公司,資訊科技,,,,
迪堡多富資訊股份有限公司,資訊科技,,,,
迪思科高科技股份有限公司,資訊科技,,,,
通航國際股份有限公司,資訊科技,,,,
速連通訊股份有限公司,資訊科技,,,,
逢甲大學_地理資訊系統研究中心,資訊科技,,,,
連宜股份有限公司,資訊科技,,,,
連虹股份有限公司,資訊科技,,,,
連達國際股份有限公司,未分類,,,,
連鋐科技股份有限公司,資訊科技,,,,
進典工業股份有限公司,資訊科技,,,,
進懋有限公司,資訊科技,,,,
遊戲雲端科技股份有限公司,資訊科技,,,,
達亞國際股份有限公司,資訊科技,,,,
達振能源股份有限公司(錸德集團),資訊科技,,,,
達擎股份有限公司,資訊科技,,,,
達暉資訊有限公司,資訊科技,,,,
達特富科技股份有限公司,資訊科技,,,,
達詳自動化股份有限公司,資訊科技,,,,
遠東新世紀股份有限公司,資訊科技,,,,
遵宇科技股份有限公司,資訊科技,,,,
邏仕數位股份有限公司,資訊科技,,,,
邑錡股份有限公司,資訊科技,,,,
邦捷股份有限公司,資訊科技,,,,
醫位資訊股份有限公司,資訊科技,,,,
醫全實業股份有限公司,資訊科技,,,,
醫華生技股份有限公司,醫療,,,,
采盟股份有限公司,資訊科技,,,,
采鈺科技股份有限公司,資訊科技,,,,
重高科技股份有限公司,資訊科技,,,,
金品企業有限公司,資訊科技,,,,
金永立有限公司,資訊科技,,,,
金瑲國際股份有限公司,資訊科技,,,,
金財通商務科技服務股份有限公司,資訊科技,,,,
金采科技企業有限公司,資訊科技,,,,
金阿波羅股份有限公司,資訊科技,,,,
鈊保資訊有限公司,資訊科技,,,,
鈊象電子股份有限公司,資訊科技,,,,
鈞曜科技有限公司,資訊科技,,,,
鈞陽系統整合有限公司,資訊科技,,,,
鈦度科技有限公司,資訊科技,,,,
鈦昇科技股份有限公司,資訊科技,,,,
鈦隼生物科技股份有限公司,資訊科技,,,,
鈺創科技股份有限公司,資訊科技,,,,
鈺立微電子股份有限公司,資訊科技,,,,
鈺群科技股份有限公司,資訊科技,,,,
鉅怡智慧股份有限公司,資訊科技,,,,
鉅瀚綠能股份有限公司,資訊科技,,,,
鉅碼科技股份有限公司,資訊科技,,,,
銘圃資訊有限公司,資訊科技,,,,
銘旺科技股份有限公司,資訊科技,,,,
銘異科技股份有限公司,資訊科技,,,,
銘祥科技實業股份有限公司,資訊科技,,,,
鋐寶科技股份有限公司,資訊科技,,,,
鋒形科技有限公司,資訊科技,,,,
鋒迪亞股份有限公司,資訊科技,,,,
錢隆科技股份有限公司,資訊科技,,,,
錦明集團_錦明實業股份有限公司,資訊科技,,,,
錫力科技股份有限公司,資訊科技,,,,
錸特霖科技股份有限公司,資訊科技,,,,
鎧睿全球科技股份有限公司,資訊科技,,,,
鏈加科技有限公司,資訊科技,,,,
鏵友益科技股份有限公司,資訊科技,,,,
鏵得企業股份有限公司,資訊科技,,,,
鑫強精密科技有限公司,資訊科技,,,,
鑫捷科技股份有限公司,資訊科技,,,,
鑫潮國際股份有限公司,資訊科技,,,,
鑫策資訊軟體股份有限公司,資訊科技,,,,
鑫鼎電機股份有限公司,資訊科技,,,,
長佳智能股份有限公司,資訊科技,,,,
長安體系連鎖社區醫院_長安醫院,資訊科技,,,,
長欣科技顧問有限公司,資訊科技,,,,
長聖儀器股份有限公司,資訊科技,,,,
長裕欣業股份有限公司,資訊科技,,,,
長鑫精密股份有限公司,製造業,,,,
開元通訊股份有限公司,資訊科技,,,,
閎康科技股份有限公司,資訊科技,,,,
閤美企業股份有限公司,資訊科技,,,,
關楗股份有限公司,資訊科技,,,,
關網資訊股份有限公司,資訊科技,,,,
關貿網路股份有限公司,資訊科技,,,,
關鍵智慧科技股份有限公司,資訊科技,,,,
阿波羅電力股份有限公司,資訊科技,,,,
阿爾發證券投資顧問股份有限公司,金融業,,,,
阿特發互動科技股份有限公司,資訊科技,,,,
阿甘科技股份有限公司,資訊科技,,,,
阿米巴科技股份有限公司,資訊科技,,,,
陞泰科技股份有限公司,資訊科技,,,,
陳立教育事業股份有限公司,教育,,,,
陶思網絡科技有限公司,資訊科技,,,,
陽程科技股份有限公司,資訊科技,,,,
陽鵬資訊股份有限公司,資訊科技,,,,
隴華電子股份有限公司,資訊科技,,,,
隼征股份有限公司,資訊科技,,,,
雄互聯科技股份有限公司,資訊科技,,,,
雄欣科技股份有限公司,資訊科技,,,,
雄獅資訊科技股份有限公司,資訊科技,,,,
集佳股份有限公司,資訊科技,,,,
集雅科技股份有限公司,資訊科技,,,,
雍智科技股份有限公司,資訊科技,,,,
雙子數位科技有限公司,資訊科技,,,,
雙餘實業股份有限公司,資訊科技,,,,
雲安電子股份有限公司,資訊科技,,,,
雲康管理顧問有限公司,商業,,,,
雲想科技股份有限公司,資訊科技,,,,
雲景科技股份有限公司,資訊科技,,,,
雲端力鍊股份有限公司,資訊科技,,,,
雲端物聯股份有限公司,資訊科技,,,,
雲端達人科技股份有限公司,資訊科技,,,,
雲訊科技有限公司,資訊科技,,,,
零壹科技股份有限公司_Zero One Tech,資訊科技,,,,
雷力科技股份有限公司,資訊科技,,,,
雷科股份有限公司,資訊科技,,,,
霸特人房屋_霸特人資產管理有限公司,資訊科技,,,,
鞍泰智造股份有限公司,資訊科技,,,,
韋僑科技股份有限公司,資訊科技,,,,
響石科技股份有限公司,資訊科技,,,,
順久資訊有限公司,資訊科技,,,,
頎邦科技股份有限公司,資訊科技,,,,
領導力科技股份有限公司,資訊科技,,,,
類神經網路股份有限公司,資訊科技,,,,
顯揚資訊股份有限公司,資訊科技,,,,
飛航新電能股份有限公司,資訊科技,,,,
飛輪電商有限公司,資訊科技,,,,
饗賓餐旅事業股份有限公司,資訊科技,,,,
香港商佛萊信電腦軟體有限公司台灣分公司,資訊科技,,,,
香港商唐尼爾森人力資源有限公司台灣分公司,未分類,,,,
香港商天宏軟體製作有限公司台灣分公司,資訊科技,,,,
香港商女媧創造股份有限公司台灣分公司,資訊科技,,,,
香港商恆洲薄膜事業有限公司台灣分公司,資訊科技,,,,
香港商永道無線射頻標籤有限公司台灣分公司,資訊科技,,,,
香港商聯寶電腦有限公司台灣分公司,資訊科技,,,,
香港商蒙卓有限公司台灣分公司,資訊科技,,,,
香港商藍鐘商業有限公司台灣分公司,商業,,,,
馬來西亞商金務大工程股份有限公司台灣分公司,資訊科技,,,,
馬修嚴選_彩宸生活事業股份有限公司,資訊科技,,,,
馬辣_尚品餐飲股份有限公司,服務業,,,,
騰學廣告科技股份有限公司,資訊科技,,,,
騰彬科技有限公司,資訊科技,,,,
騰曜網路科技股份有限公司,資訊科技,,,,
騰芯數位有限公司,資訊科技,,,,
騰雲科技服務股份有限公司,資訊科技,,,,
高優國際留學有限公司,未分類,,,,
高加盛科技有限公司,資訊科技,,,,
高柏科技股份有限公司,資訊科技,,,,
高琪系統整合股份有限公司,資訊科技,,,,
高登智慧科技股份有限公司,資訊科技,,,,
高雄榮民總醫院臺南分院,資訊科技,,,,
高鼎精密材料股份有限公司,製造業,,,,
魔力加有限公司,資訊科技,,,,
鴻佰科技股份有限公司,資訊科技,,,,
鴻勁精密股份有限公司,製造業,,,,
鴻圖股份有限公司,資訊科技,,,,
鴻宇科技服務有限公司,資訊科技,,,,
鴻岳科技有限公司,資訊科技,,,,
鴻森智能科技股份有限公司,資訊科技,,,,
鴻海精密工業股份有限公司,製造業,,,,
鴻海集團_英屬開曼群島商鴻騰精密科技股份有限公司台灣分公司,資訊科技,,,,
鴻碩集團_航碩興業有限公司,資訊科技,,,,
鴻華先進科技股份有限公司,資訊科技,,,,
鴻華國際科技股份有限公司,資訊科技,,,,
鷹傑管理顧問有限公司,商業,,,,
鷹翔有限公司,資訊科技,,,,
麒發科技有限公司,資訊科技,,,,
麗寶樂園_月眉國際開發股份有限公司,資訊科技,,,,
麗臺科技股份有限公司,資訊科技,,,,
麟數據科技股份有限公司,資訊科技,,,,
麥科先進股份有限公司,資訊科技,,,,
麻古茶坊股份有限公司,資訊科技,,,,
黎明工程顧問股份有限公司,商業,,,,
鼎唐科技有限公司,資訊科技,,,,
鼎基資訊電腦股份有限公司,資訊科技,,,,
鼎恒數位科技股份有限公司,資訊科技,,,,
鼎新數智股份有限公司,資訊科技,,,,
鼎漢國際工程顧問股份有限公司,商業,,,,
鼎盛資科股份有限公司,資訊科技,,,,
鼎華智能系統股份有限公司,資訊科技,,,,
鼎蓁科技股份有限公司,資訊科技,,,,
龍巖股份有限公司(總公司),資訊科技,,,,
龍德造船工業股份有限公司,資訊科技,,,,
龍星顯示科技股份有限公司,資訊科技,,,,
龍騰文化事業股份有限公司,資訊科技,,,,
龍鵬科技股份有限公司,資訊科技,,,,
